LVDT,,Force
5.58836699,,3.80113785
5.59254589,,3.76237545
5.59509122,,3.7841793
5.59577504,,3.76237545
5.59877625,,3.81567375
5.59938409,,3.7841793
5.60447475,,3.80113785
5.60493063,,3.7551075
5.60796983,,3.7841793
5.60888159,,3.80113785
5.61142692,,3.77691135
5.61374431,,3.80113785
5.61617567,,3.76237545
5.61944281,,3.77691135
5.61978472,,3.70423185
5.62419156,,3.7405716
5.62476141,,3.6969639
5.62825649,,3.74783955
5.62882634,,3.7405716
5.63311921,,3.76237545
5.63380303,,3.74783955
5.63820987,,3.74783955
5.6396155,,3.74783955
5.64352847,,3.76237545
5.64656767,,3.76237545
5.64736546,,3.7260357
5.65188627,,3.7551075
5.65234215,,3.7114998
5.65640708,,3.7551075
5.65663502,,3.7551075
5.65956025,,3.7551075
5.66138377,,3.7696434
5.66522076,,3.73330365
5.66905775,,3.76237545
5.66951363,,3.7260357
5.67323665,,3.74783955
5.67335062,,3.7405716
5.67692168,,3.76237545
5.67866922,,3.74783955
5.6806447,,3.74783955
5.68436772,,3.74783955
5.68505154,,3.73330365
5.6890025,,3.7696434
5.68945838,,3.71876775
5.69211768,,3.71876775
5.69295346,,3.73330365
5.69747427,,3.7114998
5.70024754,,3.73330365
5.70070342,,3.682428
5.70404654,,3.7405716
5.70454041,,3.6969639
5.70906122,,3.68969595
5.70963107,,3.6291297
5.71251831,,3.66062415
5.71544354,,3.70423185
5.71726706,,3.67516005
5.72042023,,3.71876775
5.72099008,,3.70423185
5.72551089,,3.74783955
5.72596677,,3.6533562
5.72957582,,3.682428
5.73037361,,3.6533562
5.73466648,,3.6969639
5.73618608,,3.70423185
5.73850347,,3.7114998
5.74047895,,3.6969639
5.7437081,,3.6678921
5.74720318,,3.71876775
5.74765906,,3.66062415
5.75077424,,3.6969639
5.75286369,,3.7114998
5.75461123,,3.682428
5.75833425,,3.6969639
5.75924601,,3.63639765
5.76274109,,3.70423185
5.76331094,,3.6533562
5.76551436,,3.67516005
5.76619818,,3.682428
5.77037708,,3.67516005
5.77280844,,3.67516005
5.77455598,,3.63639765
5.77664543,,3.63639765
5.77930473,,3.63639765
5.78185006,,3.66062415
5.78268584,,3.6533562
5.78766253,,3.682428
5.78880223,,3.6145938
5.79229731,,3.6533562
5.79275319,,3.60732585
5.79670415,,3.6533562
5.79716003,,3.64608825
5.8014529,,3.682428
5.80202275,,3.64608825
5.8067715,,3.6678921
5.80711341,,3.6291297
5.81083643,,3.63639765
5.81326779,,3.66062415
5.81455945,,3.6291297
5.81790257,,3.6678921
5.81873835,,3.66062415
5.8234871,,3.6678921
5.82405695,,3.6000579
5.82705816,,3.63639765
5.82777997,,3.63639765
5.83169294,,3.64608825
5.83439023,,3.64608825
5.83473214,,3.63639765
5.83948089,,3.64608825
5.8398228,,3.6145938
5.84282401,,3.62186175
5.84343185,,3.57825405
5.84806663,,3.60732585
5.84863648,,3.5709861
5.85281538,,3.6000579
5.85304332,,3.60732585
5.85699428,,3.59278995
5.85953961,,3.59278995
5.86128715,,3.585522
5.86474424,,3.60732585
5.86546605,,3.60732585
5.86972093,,3.63639765
5.87044274,,3.60732585
5.8740138,,3.63639765
5.87424174,,3.6145938
5.87902848,,3.60732585
5.88111793,,3.62186175
5.88282748,,3.6000579
5.88689241,,3.63639765
5.88746226,,3.59278995
5.89118528,,3.6000579
5.8918691,,3.5564502
5.89502227,,3.59278995
5.896048,,3.585522
5.8990872,,3.6000579
5.90163253,,3.6145938
5.90417786,,3.5709861
5.90729304,,3.6145938
5.90881264,,3.585522
5.91226973,,3.6145938
5.9127636,,3.60732585
5.91633466,,3.62186175
5.91679054,,3.585522
5.92028562,,3.6145938
5.92051356,,3.57825405
5.92571819,,3.57825405
5.92723779,,3.5709861
5.92978312,,3.59278995
5.93255639,,3.62186175
5.93373408,,3.59278995
5.93673529,,3.6145938
5.93848283,,3.585522
5.94148404,,3.60732585
5.94323158,,3.59278995
5.94661269,,3.60732585
5.9469546,,3.57825405
5.95006978,,3.62186175
5.95029772,,3.59278995
5.9549325,,3.6145938
5.9553124,,3.57825405
5.95888346,,3.60732585
5.95933934,,3.59278995
5.96515181,,3.62186175
5.96572166,,3.57825405
5.96887483,,3.5273784
5.97142016,,3.5419143
5.97210398,,3.5709861
5.97639685,,3.585522
5.97757454,,3.56371815
5.98171545,,3.585522
5.98243726,,3.5709861
5.98612229,,3.585522
5.9868441,,3.56371815
5.99075707,,3.585522
5.991023,,3.57825405
5.99504994,,3.585522
5.9963416,,3.57825405
5.99934281,,3.56371815
6.00120432,,3.57825405
6.00458543,,3.54918225
6.00747267,,3.585522
6.00781458,,3.57825405
6.01187951,,3.59278995
6.01222142,,3.53464635
6.01510866,,3.54918225
6.01742605,,3.5419143
6.02000937,,3.5709861
6.02289661,,3.5709861
6.02358043,,3.5564502
6.0278733,,3.585522
6.02844315,,3.53464635
6.03250808,,3.5709861
6.0331919,,3.54918225
